"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/09/2008",2.4064
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/10/2008",2.4159
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/11/2008",2.4085
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/12/2008",2.404
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/15/2008",2.412
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/16/2008",2.4053
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/17/2008",2.4008
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/18/2008",2.4132
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/19/2008",2.413
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/22/2008",2.4058
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/23/2008",2.4118
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/24/2008",2.4175
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/25/2008",2.4124
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/26/2008",2.4139
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/29/2008",2.4087
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/30/2008",2.4153
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/03/2008",2.3999
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/06/2008",2.3883
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/07/2008",2.3837
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/08/2008",2.3848
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/09/2008",2.3846
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/10/2008",2.3686
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/13/2008",2.379
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/14/2008",2.3909
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/15/2008",2.3894
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/16/2008",2.3794
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/17/2008",2.3839
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/20/2008",2.3832
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/21/2008",2.3891
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/22/2008",2.368
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/23/2008",2.375
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/24/2008",2.3745
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/28/2008",2.3762
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/29/2008",2.3831
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/30/2008",2.4248
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/31/2008",2.405
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/03/2008",2.3914
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/04/2008",2.384
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/05/2008",2.3952
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/06/2008",2.3848
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/07/2008",2.3787
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/10/2008",2.3819
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/11/2008",2.3903
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/12/2008",2.385
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/13/2008",2.3763
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/14/2008",2.3756
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/17/2008",2.3638
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/18/2008",2.3577
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/19/2008",2.3615
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/20/2008",2.3696
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/21/2008",2.3675
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/24/2008",2.3722
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/25/2008",2.3865
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/26/2008",2.3979
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/27/2008",2.3948
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/28/2008",2.4003
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/01/2008",2.3831
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/02/2008",2.3819
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/03/2008",2.3835
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/04/2008",2.3847
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/05/2008",2.387
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/09/2008",2.4019
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/10/2008",2.4083
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/11/2008",2.4011
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/12/2008",2.3837
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/15/2008",2.4132
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/16/2008",2.4161
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/17/2008",2.4224
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/18/2008",2.4245
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/19/2008",2.395
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/22/2008",2.396
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/23/2008",2.4034
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/24/2008",2.4002
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/26/2008",2.4109
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/30/2008",2.4125
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/31/2008",2.407
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/02/2009",2.3901
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/05/2009",2.3826
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/06/2009",2.3807
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/07/2009",2.3757
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/08/2009",2.3827
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/09/2009",2.3961
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/12/2009",2.403
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/13/2009",2.401
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/14/2009",2.4024
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/15/2009",2.4014
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/16/2009",2.4056
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/19/2009",2.4017
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/20/2009",2.4009
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/21/2009",2.3995
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/22/2009",2.4146
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/23/2009",2.4093
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/28/2009",2.4049
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/29/2009",2.3924
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/30/2009",2.3923
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/03/2009",2.3987
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/04/2009",2.3959
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/05/2009",2.4002
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/06/2009",2.3945
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/10/2009",2.3936
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/11/2009",2.3941
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/12/2009",2.3936
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/13/2009",2.3978
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/16/2009",2.3895
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/17/2009",2.3841
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/18/2009",2.3924
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/19/2009",2.3927
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/20/2009",2.3922
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/23/2009",2.4072
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/24/2009",2.3967
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/25/2009",2.4001
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/26/2009",2.3937
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","02/27/2009",2.3956
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/02/2009",2.3981
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/03/2009",2.3964
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/04/2009",2.3926
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/05/2009",2.3963
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/06/2009",2.3997
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/10/2009",2.3984
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/11/2009",2.3991
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/12/2009",2.4131
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/13/2009",2.4008
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/16/2009",2.3992
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/17/2009",2.3926
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/18/2009",2.398
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/19/2009",2.4091
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/20/2009",2.4133
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/23/2009",2.4147
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/24/2009",2.4079
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/25/2009",2.3986
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/26/2009",2.404
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/27/2009",2.3992
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/30/2009",2.3944
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","03/31/2009",2.4008
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/01/2009",2.3964
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/02/2009",2.3925
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/03/2009",2.3828
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/06/2009",2.3692
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/07/2009",2.374
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/08/2009",2.391
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/09/2009",2.3888
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/10/2009",2.3827
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/13/2009",2.3877
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/14/2009",2.3944
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/15/2009",2.4045
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/16/2009",2.3946
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/17/2009",2.4061
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/20/2009",2.4093
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/21/2009",2.4172
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/22/2009",2.4153
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/23/2009",2.4176
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/24/2009",2.4035
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/27/2009",2.4101
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/28/2009",2.4118
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/29/2009",2.4084
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","04/30/2009",2.4076
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/04/2009",2.3909
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/05/2009",2.3848
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/06/2009",2.3939
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/07/2009",2.3924
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/08/2009",2.4026
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/11/2009",2.4019
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/12/2009",2.4113
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/13/2009",2.4146
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/14/2009",2.4179
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/15/2009",2.4197
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/18/2009",2.4215
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/19/2009",2.4185
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/20/2009",2.4231
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/21/2009",2.4233
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/22/2009",2.4171
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/25/2009",2.4091
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/26/2009",2.4103
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/27/2009",2.4126
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/28/2009",2.4176
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","05/29/2009",2.4182
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/01/2009",2.4198
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/02/2009",2.4192
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/03/2009",2.4184
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/04/2009",2.4191
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/05/2009",2.4188
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/08/2009",2.4138
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/09/2009",2.4066
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/10/2009",2.4238
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/11/2009",2.4168
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/12/2009",2.4196
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/15/2009",2.4187
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/16/2009",2.4225
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/17/2009",2.4225
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/18/2009",2.4249
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/19/2009",2.4272
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/22/2009",2.4293
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/23/2009",2.4287
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/24/2009",2.4315
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/25/2009",2.4251
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/26/2009",2.4312
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/29/2009",2.4301
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","06/30/2009",2.4302
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/01/2009",2.4312
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/02/2009",2.43
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/03/2009",2.4287
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/06/2009",2.4308
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/07/2009",2.432
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/08/2009",2.4371
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/09/2009",2.4456
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/10/2009",2.4479
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/13/2009",2.4523
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/14/2009",2.4602
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/15/2009",2.4533
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/16/2009",2.4555
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/17/2009",2.4613
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/20/2009",2.4581
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/21/2009",2.4542
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/22/2009",2.4591
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/23/2009",2.457
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/24/2009",2.451
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/27/2009",2.4469
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/28/2009",2.4433
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/29/2009",2.4432
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/30/2009",2.4475
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","07/31/2009",2.4432
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/03/2009",2.4433
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/04/2009",2.4363
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/05/2009",2.4354
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/06/2009",2.4379
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/07/2009",2.4389
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/10/2009",2.4337
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/11/2009",2.4322
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/12/2009",2.4327
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/13/2009",2.437
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/14/2009",2.438
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/17/2009",2.4456
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/18/2009",2.4423
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/19/2009",2.4415
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/20/2009",2.4408
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/21/2009",2.4441
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/24/2009",2.4404
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/25/2009",2.4359
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/26/2009",2.4449
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/27/2009",2.4447
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","08/28/2009",2.4441
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/01/2009",2.4519
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/02/2009",2.4514
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/03/2009",2.4518
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/04/2009",2.4494
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/07/2009",2.4552
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/08/2009",2.451
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/09/2009",2.4519
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/10/2009",2.4538
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/11/2009",2.4545
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/14/2009",2.4548
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/15/2009",2.462
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/16/2009",2.4614
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/17/2009",2.4564
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/18/2009",2.4581
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/23/2009",2.4556
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/24/2009",2.4545
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/25/2009",2.4504
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/28/2009",2.4469
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/29/2009",2.459
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","09/30/2009",2.4573
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/01/2009",2.4563
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/02/2009",2.4562
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/05/2009",2.4556
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/06/2009",2.4502
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/07/2009",2.4447
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/08/2009",2.432
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/09/2009",2.4369
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/12/2009",2.4319
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/13/2009",2.4257
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/14/2009",2.4209
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/15/2009",2.4151
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/16/2009",2.4238
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/19/2009",2.4241
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/20/2009",2.4191
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/21/2009",2.4291
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/22/2009",2.428
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/23/2009",2.4283
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/26/2009",2.427
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/27/2009",2.433
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/28/2009",2.4388
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/29/2009",2.4477
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","10/30/2009",2.4398
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/02/2009",2.4476
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/03/2009",2.446
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/04/2009",2.4451
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/05/2009",2.4487
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/06/2009",2.4449
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/09/2009",2.4363
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/10/2009",2.4336
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/11/2009",2.4411
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/12/2009",2.4391
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/13/2009",2.4345
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/16/2009",2.4272
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/17/2009",2.4312
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/18/2009",2.432
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/19/2009",2.436
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/20/2009",2.4454
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/23/2009",2.4386
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/24/2009",2.4433
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/25/2009",2.4407
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/26/2009",2.4471
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","11/30/2009",2.4497
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/01/2009",2.4495
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/02/2009",2.4477
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/03/2009",2.4447
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/04/2009",2.4467
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/07/2009",2.4429
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/08/2009",2.4395
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/09/2009",2.4405
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/10/2009",2.444
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/11/2009",2.4472
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/14/2009",2.4491
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/15/2009",2.4468
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/16/2009",2.4504
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/17/2009",2.4544
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/21/2009",2.449
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/22/2009",2.4447
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/23/2009",2.4364
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/24/2009",2.4385
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/28/2009",2.4364
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/29/2009",2.4421
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/30/2009",2.4396
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","12/31/2009",2.4401
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/04/2010",2.4364
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/05/2010",2.4263
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/06/2010",2.4261
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/07/2010",2.4176
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/08/2010",2.4175
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/11/2010",2.4022
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/12/2010",2.4078
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/13/2010",2.4097
"Middle Rate","1200","Singapore Dollar","Malaysian ringgit","01/14/2010",2.4037
