"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","Euro","Malaysian ringgit","08/10/2016",4.4563
"Middle Rate","1200","Euro","Malaysian ringgit","08/11/2016",4.4888
"Middle Rate","1200","Euro","Malaysian ringgit","08/12/2016",4.4677
"Middle Rate","1200","Euro","Malaysian ringgit","08/15/2016",4.4872
"Middle Rate","1200","Euro","Malaysian ringgit","08/16/2016",4.473
"Middle Rate","1200","Euro","Malaysian ringgit","08/17/2016",4.5096
"Middle Rate","1200","Euro","Malaysian ringgit","08/18/2016",4.519
"Middle Rate","1200","Euro","Malaysian ringgit","08/19/2016",4.5453
"Middle Rate","1200","Euro","Malaysian ringgit","08/22/2016",4.5491
"Middle Rate","1200","Euro","Malaysian ringgit","08/23/2016",4.5654
"Middle Rate","1200","Euro","Malaysian ringgit","08/24/2016",4.5599
"Middle Rate","1200","Euro","Malaysian ringgit","08/25/2016",4.545
"Middle Rate","1200","Euro","Malaysian ringgit","08/26/2016",4.5391
"Middle Rate","1200","Euro","Malaysian ringgit","08/29/2016",4.5218
"Middle Rate","1200","Euro","Malaysian ringgit","08/30/2016",4.5245
"Middle Rate","1200","Euro","Malaysian ringgit","09/01/2016",4.5475
"Middle Rate","1200","Euro","Malaysian ringgit","09/02/2016",4.5757
"Middle Rate","1200","Euro","Malaysian ringgit","09/05/2016",4.55
"Middle Rate","1200","Euro","Malaysian ringgit","09/06/2016",4.5507
"Middle Rate","1200","Euro","Malaysian ringgit","09/07/2016",4.5692
"Middle Rate","1200","Euro","Malaysian ringgit","09/08/2016",4.5666
"Middle Rate","1200","Euro","Malaysian ringgit","09/09/2016",4.5805
"Middle Rate","1200","Euro","Malaysian ringgit","09/13/2016",4.6104
"Middle Rate","1200","Euro","Malaysian ringgit","09/14/2016",4.6365
"Middle Rate","1200","Euro","Malaysian ringgit","09/15/2016",4.6413
"Middle Rate","1200","Euro","Malaysian ringgit","09/19/2016",4.6139
"Middle Rate","1200","Euro","Malaysian ringgit","09/20/2016",4.6288
"Middle Rate","1200","Euro","Malaysian ringgit","09/21/2016",4.6274
"Middle Rate","1200","Euro","Malaysian ringgit","09/22/2016",4.6063
"Middle Rate","1200","Euro","Malaysian ringgit","09/23/2016",4.6133
"Middle Rate","1200","Euro","Malaysian ringgit","09/26/2016",4.6407
"Middle Rate","1200","Euro","Malaysian ringgit","09/27/2016",4.6306
"Middle Rate","1200","Euro","Malaysian ringgit","09/28/2016",4.6425
"Middle Rate","1200","Euro","Malaysian ringgit","09/29/2016",4.6213
"Middle Rate","1200","Euro","Malaysian ringgit","09/30/2016",4.65
"Middle Rate","1200","Euro","Malaysian ringgit","10/04/2016",4.6198
"Middle Rate","1200","Euro","Malaysian ringgit","10/05/2016",4.6463
"Middle Rate","1200","Euro","Malaysian ringgit","10/06/2016",4.6299
"Middle Rate","1200","Euro","Malaysian ringgit","10/07/2016",4.6164
"Middle Rate","1200","Euro","Malaysian ringgit","10/10/2016",4.6425
"Middle Rate","1200","Euro","Malaysian ringgit","10/11/2016",4.6251
"Middle Rate","1200","Euro","Malaysian ringgit","10/12/2016",4.622
"Middle Rate","1200","Euro","Malaysian ringgit","10/13/2016",4.6389
"Middle Rate","1200","Euro","Malaysian ringgit","10/14/2016",4.647
"Middle Rate","1200","Euro","Malaysian ringgit","10/17/2016",4.6345
"Middle Rate","1200","Euro","Malaysian ringgit","10/18/2016",4.6402
"Middle Rate","1200","Euro","Malaysian ringgit","10/19/2016",4.605
"Middle Rate","1200","Euro","Malaysian ringgit","10/20/2016",4.5842
"Middle Rate","1200","Euro","Malaysian ringgit","10/21/2016",4.5717
"Middle Rate","1200","Euro","Malaysian ringgit","10/24/2016",4.5453
"Middle Rate","1200","Euro","Malaysian ringgit","10/25/2016",4.5422
"Middle Rate","1200","Euro","Malaysian ringgit","10/26/2016",4.5308
"Middle Rate","1200","Euro","Malaysian ringgit","10/27/2016",4.5585
"Middle Rate","1200","Euro","Malaysian ringgit","10/28/2016",4.5783
"Middle Rate","1200","Euro","Malaysian ringgit","10/31/2016",4.6112
"Middle Rate","1200","Euro","Malaysian ringgit","11/01/2016",4.5906
"Middle Rate","1200","Euro","Malaysian ringgit","11/02/2016",4.6439
"Middle Rate","1200","Euro","Malaysian ringgit","11/03/2016",4.6545
"Middle Rate","1200","Euro","Malaysian ringgit","11/04/2016",4.6558
"Middle Rate","1200","Euro","Malaysian ringgit","11/07/2016",4.6639
"Middle Rate","1200","Euro","Malaysian ringgit","11/08/2016",4.643
"Middle Rate","1200","Euro","Malaysian ringgit","11/09/2016",4.738
"Middle Rate","1200","Euro","Malaysian ringgit","11/10/2016",4.6499
