DATE,USD,GBP,EUR,CHF,AUD,CAD,SGD
24/5/2007,3.3855,6.7231,4.5543,2.7573,2.7854,3.1245,2.2188
25/5/2007,3.3905,6.7332,4.5507,2.7607,2.778,3.1268,2.2207
28/5/2007,3.388,6.724,4.5596,2.7614,2.7753,3.1378,2.2182
29/5/2007,3.3868,6.7166,4.5499,2.7556,2.7695,3.131,2.2171
30/5/2007,3.399,6.7366,4.5715,2.7764,2.7833,3.1661,2.2248
31/5/2007,3.4045,6.7278,4.5724,2.7782,2.7995,3.1704,2.2265
1/6/2007,3.398,6.7272,4.5708,2.7727,2.8164,3.1761,2.2216
4/6/2007,3.395,6.7333,4.5651,2.7616,2.8258,3.1985,2.2202
5/6/2007,3.3995,6.7728,4.591,2.7811,2.8401,3.2127,2.2218
6/6/2007,3.4165,6.8161,4.6213,2.8045,2.8793,3.2266,2.2319
7/6/2007,3.4345,6.8446,4.6388,2.8221,2.9085,3.247,2.241
8/6/2007,3.453,6.8328,4.6353,2.8159,2.9112,3.2525,2.2459
11/6/2007,3.458,6.8017,4.6171,2.7965,2.9052,3.254,2.2415
12/6/2007,3.4595,6.824,4.6234,2.7949,2.92,3.2654,2.2462
13/6/2007,3.4695,6.8493,4.6155,2.791,2.9198,3.2504,2.2499
14/6/2007,3.4635,6.8302,4.6111,2.7847,2.9022,3.2437,2.2471
15/6/2007,3.459,6.8141,4.6083,2.7779,2.896,3.2424,2.2445
18/6/2007,3.4368,6.797,4.6025,2.7682,2.8953,3.2235,2.2343
19/6/2007,3.4335,6.8128,4.6083,2.7653,2.8956,3.2057,2.2327
20/6/2007,3.432,6.8211,4.61,2.7681,2.9052,3.2294,2.2371
21/6/2007,3.4475,6.8666,4.6184,2.7819,2.913,3.2306,2.2417
22/6/2007,3.4523,6.879,4.6238,2.7825,2.9218,3.2148,2.2454
25/6/2007,3.4605,6.9191,4.6601,2.8163,2.9381,3.2364,2.2491
26/6/2007,3.465,6.9265,4.6658,2.8234,2.9361,3.2323,2.2533
27/6/2007,3.4885,6.9683,4.6887,2.8398,2.9415,3.2562,2.2677
28/6/2007,3.47,6.9357,4.6715,2.8255,2.9202,3.2441,2.259
29/6/2007,3.4545,6.9171,4.6425,2.8025,2.9249,3.2622,2.2547
2/7/2007,3.4455,6.9229,4.6628,2.8186,2.934,3.2444,2.2559
3/7/2007,3.44,6.9399,4.6863,2.8409,2.9476,3.2565,2.2588
4/7/2007,3.451,6.965,4.6985,2.8404,2.9598,3.2555,2.2657
5/7/2007,3.4555,6.9651,4.7045,2.8401,2.9621,3.2665,2.272
6/7/2007,3.4515,6.9417,4.6937,2.8342,2.9591,3.2675,2.2702
9/7/2007,3.4395,6.9174,4.6865,2.823,2.9523,3.2813,2.2636
10/7/2007,3.4335,6.9218,4.6756,2.8208,2.9501,3.2677,2.2626
11/7/2007,3.45,6.9856,4.7394,2.8666,2.9661,3.2706,2.276
12/7/2007,3.4535,7.0194,4.7499,2.8659,2.9767,3.2758,2.278
13/7/2007,3.446,6.9914,4.7493,2.8632,2.9875,3.2968,2.2752
16/7/2007,3.4445,7.0123,4.75,2.867,3.0052,3.2905,2.2709
17/7/2007,3.4455,7.0176,4.7494,2.8661,3.0105,3.3033,2.272
18/7/2007,3.4505,7.082,4.7703,2.8837,3.0307,3.3106,2.2729
19/7/2007,3.4428,7.0676,4.7508,2.8662,3.0215,3.2951,2.2697
20/7/2007,3.4275,7.0221,4.7288,2.8464,3.0198,3.2841,2.2672
23/7/2007,3.4175,7.0342,4.7279,2.8491,3.0113,3.2655,2.2618
24/7/2007,3.402,7.0212,4.7019,2.8236,3.0077,3.2504,2.2609
25/7/2007,3.4165,7.0325,4.7177,2.8368,3.0265,3.2967,2.2663
26/7/2007,3.429,7.0319,4.7,2.824,3.0328,3.2903,2.27
27/7/2007,3.463,7.094,4.7594,2.8747,3.0327,3.2895,2.2855
30/7/2007,3.469,7.0204,4.7305,2.8742,2.953,3.2538,2.2902
31/7/2007,3.454,7.0197,4.738,2.872,2.9708,3.2443,2.2851
1/8/2007,3.4715,7.043,4.7426,2.8929,2.9548,3.2488,2.285
2/8/2007,3.4745,7.0539,4.746,2.8856,2.9587,3.2826,2.2829
3/8/2007,3.464,7.052,4.7479,2.8795,2.9688,3.2898,2.2811
6/8/2007,3.4733,7.0939,4.7967,2.9335,2.9674,3.2828,2.2874
7/8/2007,3.4645,7.0378,4.784,2.911,2.971,3.2906,2.2879
8/8/2007,3.463,7.0017,4.7618,2.8943,2.9638,3.2836,2.2877
9/8/2007,3.454,7.0377,4.7681,2.8883,2.9875,3.2944,2.2872
10/8/2007,3.4765,7.0257,4.7503,2.9016,2.943,3.2841,2.2866
13/8/2007,3.475,7.0308,4.762,2.899,2.9484,3.2959,2.2894
14/8/2007,3.476,6.9927,4.7326,2.8875,2.9176,3.2924,2.2847
15/8/2007,3.492,6.9569,4.7198,2.8807,2.8984,3.2564,2.2798
16/8/2007,3.508,6.9572,4.7014,2.8731,2.8083,3.2372,2.2797
17/8/2007,3.5188,6.9567,4.7193,2.8937,2.7525,3.2641,2.2872
20/8/2007,3.5008,6.9268,4.7244,2.9031,2.7787,3.3024,2.292
21/8/2007,3.4955,6.9471,4.7098,2.8988,2.813,3.305,2.2908
22/8/2007,3.4985,6.9344,4.712,2.9004,2.7974,3.2839,2.2884
23/8/2007,3.4683,6.9247,4.7005,2.8751,2.8244,3.2739,2.277
24/8/2007,3.4895,6.9947,4.7344,2.8936,2.864,3.309,2.2901
27/8/2007,3.4783,7.0106,4.7558,2.895,2.8882,3.3099,2.2897
28/8/2007,3.4965,7.017,4.7659,2.9078,2.8795,3.3059,2.297
29/8/2007,3.5043,7.0148,4.7618,2.9158,2.8332,3.2893,2.296
30/8/2007,3.5035,7.0601,4.786,2.9182,2.8625,3.3004,2.3007
3/9/2007,3.4973,7.0529,4.7697,2.8976,2.8725,3.3193,2.2959
4/9/2007,3.5043,7.0753,4.7684,2.8974,2.8894,3.3285,2.3008
5/9/2007,3.507,7.0643,4.776,2.8989,2.8935,3.3402,2.2984
6/9/2007,3.509,7.0898,4.7886,2.9122,2.8884,3.334,2.2991
7/9/2007,3.502,7.0768,4.7871,2.9129,2.8983,3.3242,2.2971
10/9/2007,3.5155,7.1358,4.8414,2.9603,2.8885,3.3258,2.3047
11/9/2007,3.5173,7.1328,4.8556,2.9653,2.9072,3.3448,2.3096
12/9/2007,3.505,7.1181,4.8495,2.9507,2.9269,3.3649,2.3099
13/9/2007,3.49,7.0802,4.8499,2.9443,2.9297,3.3687,2.3061
14/9/2007,3.4798,7.0267,4.8273,2.9339,2.9183,3.3619,2.3009
17/9/2007,3.4848,6.9965,4.8358,2.9342,2.9396,3.3831,2.3024
18/9/2007,3.4915,6.9437,4.839,2.941,2.9037,3.405,2.3013
19/9/2007,3.4553,6.9537,4.8289,2.9245,2.9451,3.4222,2.2928
20/9/2007,3.446,6.8968,4.8165,2.9143,2.9606,3.3999,2.2884
21/9/2007,3.4448,6.9205,4.8483,2.9386,2.9844,3.4461,2.2896
24/9/2007,3.4323,6.9491,4.84,2.9312,2.9761,3.4393,2.2814
25/9/2007,3.4355,6.9158,4.8367,2.9287,2.9726,3.4189,2.2902
26/9/2007,3.426,6.9089,4.8427,2.9349,2.9885,3.4051,2.2874
27/9/2007,3.419,6.8954,4.8336,2.9236,2.9969,3.4066,2.289
28/9/2007,3.417,6.9167,4.841,2.9185,3.0124,3.4131,2.2916
1/10/2007,3.395,6.9441,4.8431,2.9134,3.0236,3.4172,2.2942
2/10/2007,3.3985,6.936,4.8316,2.9051,3.0167,3.4188,2.2983
3/10/2007,3.4085,6.9634,4.8326,2.903,3.0317,3.4241,2.3018
4/10/2007,3.4215,6.9491,4.8216,2.8986,3.0203,3.4206,2.3044
5/10/2007,3.4055,6.9433,4.8149,2.8989,3.0263,3.4147,2.3032
8/10/2007,3.3883,6.9197,4.7895,2.8768,3.053,3.4484,2.3047
9/10/2007,3.4015,6.9171,4.7694,2.8635,3.0374,3.4444,2.3059
10/10/2007,3.3865,6.9051,4.7795,2.8632,3.0433,3.4489,2.3088
11/10/2007,3.3775,6.8918,4.7814,2.8558,3.0372,3.4412,2.3041
12/10/2007,3.372,6.8551,4.7872,2.8539,3.0356,3.4498,2.3038
16/10/2007,3.3845,6.9123,4.8062,2.8662,3.0411,3.4681,2.3073
17/10/2007,3.3865,6.8817,4.7995,2.8643,3.0077,3.4577,2.3073
18/10/2007,3.3725,6.8794,4.7999,2.8642,3.0121,3.4636,2.3041
19/10/2007,3.362,6.8855,4.8085,2.8777,3.0065,3.4526,2.2949
22/10/2007,3.3775,6.9207,4.8324,2.8988,3.0021,3.4906,2.3067
23/10/2007,3.378,6.8774,4.7957,2.8696,3.0057,3.4612,2.3045
24/10/2007,3.37,6.9085,4.8051,2.8741,3.0391,3.4864,2.305
25/10/2007,3.3615,6.8832,4.7964,2.8701,3.0322,3.4699,2.3026
26/10/2007,3.3495,6.8728,4.799,2.8733,3.0499,3.4703,2.3033
29/10/2007,3.3413,6.8658,4.8149,2.8738,3.0848,3.4821,2.2999
30/10/2007,3.347,6.8962,4.8224,2.8719,3.0751,3.5082,2.3053
31/10/2007,3.3418,6.9156,4.8257,2.8845,3.0838,3.5031,2.3059
1/11/2007,3.3305,6.9219,4.8172,2.8703,3.1009,3.523,2.3012
2/11/2007,3.344,6.9562,4.8302,2.8911,3.073,3.5287,2.3041
5/11/2007,3.348,6.9895,4.8508,2.9013,3.0807,3.576,2.3106
6/11/2007,3.3525,6.9792,4.8553,2.9085,3.0942,3.5954,2.3111
7/11/2007,3.332,6.974,4.874,2.9272,3.1153,3.6525,2.3086
9/11/2007,3.322,7.0149,4.8916,2.9613,3.0853,3.5765,2.3061
12/11/2007,3.3395,6.9475,4.888,2.972,2.9914,3.532,2.3081
13/11/2007,3.3525,6.9073,4.8826,2.9717,2.9725,3.4808,2.3059
14/11/2007,3.3415,6.941,4.8965,2.9756,3.0159,3.4858,2.3144
15/11/2007,3.3615,6.9154,4.9345,2.9961,3.0255,3.4912,2.3246
16/11/2007,3.383,6.9106,4.9439,3.0161,2.9929,3.43,2.3273
19/11/2007,3.3665,6.9126,4.936,3.0131,3.0139,3.4594,2.3252
20/11/2007,3.38,6.926,4.9522,3.0272,2.9695,3.4327,2.3267
21/11/2007,3.367,6.9567,4.9943,3.045,2.9859,3.4359,2.3266
22/11/2007,3.3825,6.9862,5.0277,3.0712,2.9605,3.4484,2.3307
23/11/2007,3.3745,6.9982,5.0417,3.0894,2.9518,3.4374,2.335
26/11/2007,3.3555,6.9241,4.9786,3.0384,2.9617,3.4068,2.3278
27/11/2007,3.369,6.9888,5.0127,3.0654,2.9652,3.4243,2.338
28/11/2007,3.3755,6.9736,5.001,3.0536,2.9531,3.3855,2.3377
29/11/2007,3.3715,7.0006,4.9988,3.0299,2.9769,3.4121,2.3306
30/11/2007,3.3585,6.9251,4.9508,2.9997,2.9785,3.3688,2.3225
3/12/2007,3.361,6.9121,4.9257,2.9784,2.9547,3.3595,2.3149
4/12/2007,3.353,6.9194,4.9147,2.9711,2.9354,3.3473,2.313
5/12/2007,3.343,6.876,4.9374,2.994,2.9143,3.2983,2.3117
6/12/2007,3.343,6.7838,4.8838,2.9634,2.9186,3.2986,2.3093
7/12/2007,3.3315,6.7506,4.874,2.9477,2.9276,3.3001,2.3053
10/12/2007,3.3245,6.7542,4.8687,2.9444,2.9121,3.3034,2.3074
11/12/2007,3.315,6.7851,4.882,2.9417,2.9452,3.2947,2.2978
12/12/2007,3.3245,6.7672,4.8714,2.9375,2.9113,3.2878,2.3048
13/12/2007,3.312,6.7828,4.8771,2.9215,2.9281,3.275,2.2967
14/12/2007,3.316,6.7698,4.8492,2.9038,2.9096,3.2566,2.2961
17/12/2007,3.3305,6.7273,4.8119,2.8909,2.8769,3.2771,2.2929
18/12/2007,3.3495,6.767,4.8241,2.9111,2.8824,3.3365,2.2949
19/12/2007,3.3475,6.7467,4.8263,2.9062,2.8872,3.3318,2.2974
21/12/2007,3.35,6.6566,4.8093,2.8963,2.8905,3.3562,2.296
24/12/2007,3.338,6.6208,4.8025,2.8884,2.8997,3.3646,2.2955
26/12/2007,3.3405,6.6107,4.8137,2.8872,2.9099,3.3874,2.3001
27/12/2007,3.339,6.6326,4.836,2.9001,2.9226,3.4025,2.2997
28/12/2007,3.3245,6.6349,4.8563,2.9151,2.9031,3.3842,2.2952
31/12/2007,3.3065,6.607,4.8756,2.9445,2.9152,3.3809,2.2938
2/1/2008,3.309,6.5684,4.8394,2.9237,2.9104,3.3387,2.2963
3/1/2008,3.3065,6.5523,4.8642,2.9555,2.9188,3.326,2.3015
4/1/2008,3.2835,6.4741,4.84,2.9546,2.8854,3.3212,2.2897
7/1/2008,3.2825,6.4665,4.8318,2.9573,2.8612,3.272,2.2885
8/1/2008,3.272,6.4509,4.8128,2.9278,2.8731,3.2656,2.2831
9/1/2008,3.2725,6.4602,4.8163,2.9436,2.8826,3.2559,2.2844
11/1/2008,3.2565,6.392,4.823,2.9574,2.9121,3.2228,2.2805
14/1/2008,3.258,6.3814,4.824,2.9607,2.9166,3.1965,2.2772
15/1/2008,3.2565,6.3744,4.8458,2.9871,2.9333,3.2062,2.2787
16/1/2008,3.258,6.3995,4.8398,3.0055,2.8881,3.1998,2.2819
17/1/2008,3.281,6.4418,4.8085,2.9839,2.8888,3.2036,2.291
18/1/2008,3.282,6.4631,4.8047,2.975,2.8696,3.19,2.2811
21/1/2008,3.272,6.3861,4.7557,2.9607,2.8681,3.1824,2.2738
22/1/2008,3.3005,6.4112,4.7653,2.975,2.8416,3.1952,2.2757
24/1/2008,3.269,6.386,4.7783,2.9998,2.8545,3.1913,2.2846
25/1/2008,3.2425,6.4119,4.7869,2.9809,2.8662,3.2235,2.2786
28/1/2008,3.2435,6.4093,4.7605,2.9618,2.8506,3.2093,2.2801
29/1/2008,3.2365,6.422,4.7793,2.9716,2.8701,3.2206,2.2803
30/1/2008,3.2395,6.4524,4.7836,2.9632,2.8755,3.246,2.2799
31/1/2008,3.236,6.421,4.803,2.9851,2.8789,3.2493,2.2814
4/2/2008,3.2295,6.3552,4.7826,2.962,2.9204,3.2465,2.2822
5/2/2008,3.232,6.3719,4.7882,2.9666,2.9303,3.2495,2.2849
6/2/2008,3.2315,6.3509,4.7296,2.9431,2.8956,3.2076,2.277
11/2/2008,3.2375,6.3058,4.7038,2.9402,2.9194,3.236,2.2822
12/2/2008,3.244,6.3269,4.7077,2.9448,2.9311,3.2332,2.2872
13/2/2008,3.235,6.3362,4.7161,2.9364,2.9262,3.2324,2.2846
14/2/2008,3.238,6.3534,4.7163,2.9246,2.9204,3.2471,2.2817
15/2/2008,3.2305,6.3602,4.7283,2.9439,2.9155,3.2318,2.2843
18/2/2008,3.221,6.3159,4.7278,2.9446,2.9406,3.1967,2.2821
19/2/2008,3.221,6.2826,4.7223,2.9238,2.9622,3.1965,2.2823
20/2/2008,3.2205,6.2769,4.744,2.9392,2.9511,3.1721,2.2818
21/2/2008,3.221,6.2576,4.7421,2.9299,2.9612,3.1823,2.283
22/2/2008,3.2161,6.3232,4.7618,2.949,2.9573,3.18,2.2851
25/2/2008,3.2165,6.3252,4.7656,2.9577,2.9729,3.1798,2.2891
26/2/2008,3.2135,6.3177,4.7647,2.9474,2.9863,3.2232,2.2869
27/2/2008,3.203,6.3623,4.8027,2.9811,2.9922,3.2629,2.2853
28/2/2008,3.201,6.3503,4.8361,3.0114,3.0174,3.2635,2.2951
29/2/2008,3.189,6.3399,4.8406,3.0351,3.0179,3.2614,2.2899
3/3/2008,3.2,6.348,4.8656,3.0952,2.9789,3.2459,2.2914
4/3/2008,3.1905,6.3323,4.8488,3.0644,2.9729,3.2185,2.2935
5/3/2008,3.1815,6.3107,4.8332,3.0608,2.948,3.1999,2.2892
6/3/2008,3.1685,6.3058,4.8393,3.0527,2.9608,3.2114,2.2835
7/3/2008,3.1735,6.3816,4.8797,3.1037,2.9466,3.222,2.2887
10/3/2008,3.2015,6.4627,4.9255,3.1357,2.979,3.2386,2.3082
11/3/2008,3.2015,6.424,4.9191,3.1432,2.9363,3.2171,2.305
12/3/2008,3.1835,6.4063,4.8905,3.0917,2.9637,3.2113,2.2953
13/3/2008,3.1625,6.4192,4.9227,3.1281,2.971,3.1982,2.2884
14/3/2008,3.1685,6.4322,4.9432,3.134,2.9888,3.222,2.2934
17/3/2008,3.19,6.4239,5.0546,3.2736,2.9493,3.2138,2.3017
18/3/2008,3.1805,6.3747,5.0207,3.2482,2.9319,3.1994,2.3026
19/3/2008,3.1675,6.3732,4.9689,3.1783,2.9561,3.1987,2.2963
21/3/2008,3.194,6.3366,4.9247,3.1638,2.8821,3.122,2.2985
24/3/2008,3.1995,6.3224,4.9114,3.1398,2.8743,3.1071,2.3006
25/3/2008,3.2,6.3712,4.9784,3.1613,2.9195,3.1498,2.3089
26/3/2008,3.1805,6.3734,4.9722,3.1576,2.9148,3.1284,2.306
27/3/2008,3.196,6.4088,5.0543,3.2275,2.943,3.143,2.3165
28/3/2008,3.208,6.4393,5.0667,3.2306,2.9552,3.1547,2.323
31/3/2008,3.1875,6.3586,5.0369,3.1976,2.9231,3.1186,2.3102
1/4/2008,3.18,6.3074,5.0166,3.1979,2.8984,3.1126,2.3077
2/4/2008,3.1875,6.2998,4.973,3.1472,2.8962,3.1149,2.3059
3/4/2008,3.1895,6.3353,4.9897,3.1503,2.9142,3.1404,2.3065
4/4/2008,3.193,6.3675,4.9985,3.1533,2.912,3.1747,2.3065
7/4/2008,3.1875,6.3431,4.9945,3.1491,2.9309,3.1639,2.3069
8/4/2008,3.187,6.3431,5.021,3.1569,2.9539,3.1449,2.3088
9/4/2008,3.1835,6.2616,4.9997,3.1406,2.9602,3.1368,2.3067
10/4/2008,3.1525,6.2347,4.9948,3.1585,2.9427,3.0975,2.3165
11/4/2008,3.1525,6.2267,4.9724,3.1317,2.9389,3.0981,2.3204
14/4/2008,3.1615,6.2301,4.9685,3.147,2.9192,3.0841,2.3239
15/4/2008,3.1625,6.244,5.0053,3.1606,2.9376,3.1048,2.3305
16/4/2008,3.163,6.2039,4.9934,3.137,2.9274,3.1054,2.3307
17/4/2008,3.151,6.2171,5.0263,3.1557,2.956,3.1468,2.3322
18/4/2008,3.147,6.2622,5.0037,3.131,2.9495,3.1206,2.3269
21/4/2008,3.144,6.2894,4.9771,3.0902,2.9497,3.1299,2.323
22/4/2008,3.142,6.2256,5.0003,3.1183,2.9593,3.1191,2.3248
23/4/2008,3.1315,6.2461,5.0081,3.1231,2.9782,3.1068,2.3233
24/4/2008,3.135,6.2056,4.968,3.0781,2.9687,3.0787,2.3195
25/4/2008,3.1495,6.2187,4.9425,3.044,2.9624,3.1066,2.3188
28/4/2008,3.1555,6.2604,4.9352,3.0514,2.952,3.1253,2.3161
29/4/2008,3.1535,6.2745,4.9362,3.0497,2.9545,3.1095,2.3186
30/4/2008,3.158,6.2168,4.9183,3.0446,2.9474,3.1189,2.3186
2/5/2008,3.162,6.2462,4.885,3.0144,2.9459,3.1027,2.3206
5/5/2008,3.1635,6.2495,4.8941,3.0026,2.9675,3.1076,2.3233
6/5/2008,3.148,6.2156,4.887,2.9971,2.9829,3.1159,2.3184
7/5/2008,3.152,6.2082,4.8878,2.9943,2.9889,3.1424,2.3202
8/5/2008,3.2075,6.258,4.9113,3.0288,3.0179,3.1724,2.3341
9/5/2008,3.2085,6.2742,4.9424,3.0595,3.0165,3.1639,2.337
12/5/2008,3.216,6.262,4.9571,3.0718,3.0148,3.1881,2.3471
13/5/2008,3.2185,6.2883,5.0012,3.0836,3.0441,3.1987,2.353
14/5/2008,3.2505,6.3235,5.024,3.0846,3.054,3.2363,2.3615
15/5/2008,3.2725,6.3676,5.0606,3.1051,3.0452,3.2593,2.3645
16/5/2008,3.2535,6.3357,5.034,3.0823,3.0702,3.2499,2.3664
20/5/2008,3.2535,6.3497,5.053,3.0965,3.1154,3.2822,2.3765
21/5/2008,3.23,6.3597,5.0604,3.1181,3.0997,3.2603,2.366
22/5/2008,3.2115,6.3312,5.0652,3.1306,3.0922,3.2619,2.3637
23/5/2008,3.2165,6.3667,5.0605,3.1211,3.08,3.26,2.3619
26/5/2008,3.2225,6.3876,5.0788,3.1437,3.0963,3.263,2.3695
27/5/2008,3.2485,6.438,5.1289,3.1734,3.1229,3.2805,2.3861
28/5/2008,3.2425,6.4047,5.0893,3.1433,3.1151,3.2654,2.3798
29/5/2008,3.239,6.4063,5.0639,3.1159,3.109,3.2719,2.3754
30/5/2008,3.2435,6.4103,5.0334,3.0929,3.0992,3.2792,2.376
2/6/2008,3.2255,6.3641,5.0116,3.0912,3.0708,3.2386,2.366
3/6/2008,3.2255,6.3333,5.011,3.1071,3.0871,3.2224,2.3663
4/6/2008,3.233,6.3478,4.9958,3.1031,3.0899,3.2024,2.3707
5/6/2008,3.26,6.3601,5.0186,3.1183,3.1118,3.211,2.3799
6/6/2008,3.2585,6.3821,5.0769,3.1359,3.126,3.204,2.3846
9/6/2008,3.2635,6.4247,5.1506,3.1986,3.1354,3.2071,2.3948
10/6/2008,3.2695,6.4381,5.0949,3.173,3.1023,3.1933,2.3926
11/6/2008,3.2715,6.3946,5.0628,3.1402,3.0907,3.1976,2.3837
12/6/2008,3.2738,6.4113,5.0699,3.1611,3.0757,3.2052,2.3766
13/6/2008,3.274,6.3781,5.059,3.1454,3.0748,3.2013,2.375
16/6/2008,3.274,6.3905,5.0418,3.1279,3.0746,3.1805,2.3789
17/6/2008,3.2555,6.4052,5.0563,3.1312,3.0655,3.1853,2.3814
18/6/2008,3.2425,6.3349,5.0272,3.1117,3.0627,3.1839,2.3731
19/6/2008,3.2605,6.3932,5.0758,3.1574,3.0885,3.208,2.3832
20/6/2008,3.2585,6.4219,5.0543,3.1231,3.0969,3.2102,2.3836
23/6/2008,3.264,6.443,5.0974,3.1524,3.1179,3.2159,2.3916
24/6/2008,3.2655,6.4147,5.0672,3.1246,3.1083,3.2125,2.3868
25/6/2008,3.264,6.4322,5.083,3.135,3.1245,3.2283,2.3862
26/6/2008,3.2565,6.4269,5.1057,3.1446,3.1243,3.2246,2.3864
27/6/2008,3.2645,6.4836,5.1367,3.1858,3.1267,3.2255,2.3925
30/6/2008,3.2665,6.5114,5.1565,3.2062,3.1401,3.2362,2.3995
1/7/2008,3.266,6.502,5.1457,3.2007,3.1296,3.2045,2.4009
2/7/2008,3.274,6.5267,5.1741,3.2136,3.1419,3.2117,2.4028
3/7/2008,3.266,6.5036,5.1859,3.2187,3.1417,3.2239,2.404
4/7/2008,3.2675,6.4837,5.1357,3.1859,3.1399,3.2132,2.401
7/7/2008,3.266,6.458,5.1097,3.1726,3.1394,3.2023,2.3978
8/7/2008,3.2595,6.4347,5.1199,3.1749,3.1125,3.2038,2.3908
9/7/2008,3.2525,6.4055,5.0944,3.1481,3.0865,3.1928,2.3858
10/7/2008,3.2425,6.4252,5.0996,3.1505,3.1117,3.2037,2.382
11/7/2008,3.2465,6.4232,5.1278,3.1608,3.1188,3.2159,2.3868
14/7/2008,3.236,6.426,5.1469,3.1754,3.1342,3.2063,2.3863
15/7/2008,3.2145,6.4245,5.1246,3.1732,3.1346,3.1977,2.3838
16/7/2008,3.2235,6.4596,5.1273,3.19,3.1508,3.2177,2.3917
17/7/2008,3.2285,6.462,5.1172,3.1808,3.1515,3.2261,2.3902
18/7/2008,3.2425,6.4774,5.1384,3.1757,3.1509,3.2232,2.3968
21/7/2008,3.2365,6.458,5.136,3.1693,3.1556,3.2172,2.3952
22/7/2008,3.2415,6.4888,5.1616,3.1876,3.1644,3.2383,2.3961
23/7/2008,3.2415,6.4616,5.1208,3.1491,3.1473,3.2174,2.3876
24/7/2008,3.2435,6.4795,5.0912,3.1267,3.1079,3.2095,2.3822
25/7/2008,3.2515,6.457,5.1024,3.1431,3.1138,3.202,2.3895
28/7/2008,3.2643,6.4986,5.1318,3.1519,3.1164,3.2039,2.3938
29/7/2008,3.259,6.494,5.1311,3.1549,3.1226,3.191,2.3916
30/7/2008,3.2625,6.4643,5.0857,3.1223,3.0961,3.1873,2.3866
31/7/2008,3.263,6.4642,5.0859,3.1171,3.0786,3.1885,2.3853
1/8/2008,3.2615,6.4659,5.078,3.1102,3.0559,3.1832,2.3813
4/8/2008,3.2655,6.4497,5.0906,3.1185,3.047,3.1795,2.385
5/8/2008,3.269,6.4061,5.0786,3.1119,3.0307,3.1458,2.3787
6/8/2008,3.2765,6.4103,5.0764,3.1135,3.0057,3.1435,2.3786
7/8/2008,3.284,6.3966,5.068,3.1051,2.9894,3.1366,2.3737
8/8/2008,3.2965,6.3611,5.0156,3.0821,2.9458,3.1211,2.3571
11/8/2008,3.316,6.3674,4.9692,3.0667,2.9434,3.1098,2.3567
12/8/2008,3.3335,6.359,4.9616,3.0635,2.9241,3.1151,2.3632
13/8/2008,3.317,6.2972,4.9531,3.059,2.8666,3.1151,2.3601
14/8/2008,3.3305,6.222,4.9614,3.0662,2.8975,3.1325,2.363
15/8/2008,3.3415,6.2327,4.9374,3.0463,2.8922,3.1331,2.3633
18/8/2008,3.3355,6.2401,4.925,3.0541,2.9147,3.1546,2.3612
19/8/2008,3.337,6.2212,4.9021,3.0421,2.8974,3.1373,2.3611
20/8/2008,3.3315,6.2186,4.9206,3.0498,2.9044,3.1395,2.3618
21/8/2008,3.3425,6.2324,4.9389,3.0469,2.9167,3.1561,2.3625
22/8/2008,3.3405,6.2621,4.9667,3.0664,2.9303,3.1973,2.3758
25/8/2008,3.3675,6.2016,4.9563,3.0569,2.9035,3.203,2.373
26/8/2008,3.39,6.26,4.987,3.085,2.9135,3.2241,2.3865
27/8/2008,3.3725,6.2273,4.9685,3.081,2.9005,3.2284,2.38
28/8/2008,3.376,6.2009,4.9934,3.0885,2.9229,3.2345,2.3887
29/8/2008,3.3895,6.2079,4.9971,3.0952,2.9294,3.2244,2.3937
2/9/2008,3.423,6.1251,4.9875,3.1025,2.9053,3.2015,2.3951
3/9/2008,3.4395,6.1275,4.9852,3.1026,2.8596,3.2137,2.3986
4/9/2008,3.429,6.088,4.9753,3.1071,2.8584,3.2303,2.3991
5/9/2008,3.458,6.0792,4.9375,3.1141,2.8252,3.239,2.4074
8/9/2008,3.4185,6.1342,4.9254,3.0626,2.8403,3.2363,2.4114
9/9/2008,3.4525,6.0619,4.8634,3.0509,2.7874,3.2365,2.4064
10/9/2008,3.4585,6.0941,4.8886,3.0624,2.7877,3.2391,2.4159
11/9/2008,3.469,6.0704,4.8398,3.0494,2.7657,3.2279,2.4085
12/9/2008,3.4575,6.0783,4.8403,3.0428,2.7752,3.2176,2.404
15/9/2008,3.4475,6.2207,4.9772,3.1077,2.834,3.2576,2.412
16/9/2008,3.4525,6.1839,4.8989,3.0941,2.7194,3.2239,2.4053
17/9/2008,3.447,6.1445,4.881,3.0715,2.7398,3.2216,2.4008
18/9/2008,3.4595,6.2998,4.9673,3.1481,2.7377,3.2403,2.4132
19/9/2008,3.462,6.2494,4.9205,3.0985,2.8134,3.2576,2.413
22/9/2008,3.4175,6.2709,4.967,3.1082,2.8434,3.2642,2.4058
23/9/2008,3.4015,6.3054,5.0261,3.1601,2.8511,3.2898,2.4118
24/9/2008,3.4205,6.3402,5.0211,3.1479,2.8541,3.3052,2.4175
25/9/2008,3.4285,6.3657,5.0425,3.1611,2.8781,3.3116,2.4124
26/9/2008,3.433,6.3265,5.0378,3.1673,2.8686,3.323,2.4139
29/9/2008,3.4415,6.2928,4.991,3.1405,2.8549,3.3205,2.4087
30/9/2008,3.4575,6.2254,4.9636,3.1575,2.7644,3.2893,2.4153
3/10/2008,3.476,6.1475,4.8132,3.0715,2.709,3.2246,2.3999
